mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,sigma =0.250000,data are below
drho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,
0.063333,0.625000,0.500000,0.625000,0.500000,0.527763,0.527763,0.527763,0.527763,16.023854,16.023854,16.023854,16.023854,17.972729,17.972729,17.972729,17.972729,0.527857,0.527602,0.527857,0.527602,16.025397,16.021210,16.025397,16.021210,17.974282,17.970068,17.974282,17.970068,
0.063333,0.625000,0.625000,0.625000,0.625000,0.559919,0.559919,0.559919,0.559919,16.538828,16.538828,16.538828,16.538828,16.538828,16.538828,16.538828,16.538828,0.559915,0.559915,0.559915,0.559915,16.538761,16.538761,16.538761,16.538761,16.538761,16.538761,16.538761,16.538761,
0.063333,0.625000,0.750000,0.625000,0.750000,0.584631,0.584631,0.584631,0.584631,16.915979,16.915979,16.915979,16.915979,15.331648,15.331648,15.331648,15.331648,0.584518,0.584679,0.584518,0.584679,16.914279,16.916686,16.914279,16.916686,15.329972,15.332345,15.329972,15.332345,
0.063333,0.625000,0.875000,0.625000,0.875000,0.603818,0.603818,0.603818,0.603818,17.198347,17.198347,17.198347,17.198347,14.290899,14.290899,14.290899,14.290899,0.603535,0.604005,0.603535,0.604005,17.194233,17.201055,17.194233,17.201055,14.286923,14.293517,14.286923,14.293517,
0.063333,0.625000,1.000000,0.625000,1.000000,0.619116,0.619116,0.619116,0.619116,17.417237,17.417237,17.417237,17.417237,13.383268,13.383268,13.383268,13.383268,0.618699,0.619439,0.618699,0.619439,17.411345,17.421803,17.411345,17.421803,13.377703,13.387583,13.377703,13.387583,
0.063333,0.625000,1.125000,0.625000,1.125000,0.631184,0.631184,0.631184,0.631184,17.586156,17.586156,17.586156,17.586156,12.579234,12.579234,12.579234,12.579234,0.630664,0.631626,0.630664,0.631626,17.578941,17.592276,17.578941,17.592276,12.572590,12.584871,12.572590,12.584871,
0.063333,0.625000,1.250000,0.625000,1.250000,0.640693,0.640693,0.640693,0.640693,17.716972,17.716972,17.716972,17.716972,11.860331,11.860331,11.860331,11.860331,0.640098,0.641241,0.640098,0.641241,17.708848,17.724461,17.708848,17.724461,11.853050,11.867044,11.853050,11.867044,
0.063333,0.625000,1.375000,0.625000,1.375000,0.648141,0.648141,0.648141,0.648141,17.818086,17.818086,17.818086,17.818086,11.212732,11.212732,11.212732,11.212732,0.647487,0.648783,0.647487,0.648783,17.809251,17.826749,17.809251,17.826749,11.205036,11.220280,11.205036,11.220280,
0.063333,0.625000,1.500000,0.625000,1.500000,0.654040,0.654040,0.654040,0.654040,17.897326,17.897326,17.897326,17.897326,10.627191,10.627191,10.627191,10.627191,0.653344,0.654758,0.653344,0.654758,17.888020,17.906921,17.888020,17.906921,10.619318,10.635312,10.619318,10.635312,
0.063333,0.750000,0.500000,0.750000,0.500000,0.547966,0.547966,0.547966,0.547966,14.776053,14.776053,14.776053,14.776053,18.300988,18.300988,18.300988,18.300988,0.548225,0.547625,0.548225,0.547625,14.780087,14.770738,14.780087,14.770738,18.305114,18.295552,18.305114,18.295552,
0.063333,0.750000,0.625000,0.750000,0.625000,0.584631,0.584631,0.584631,0.584631,15.331648,15.331648,15.331648,15.331648,16.915979,16.915979,16.915979,16.915979,0.584679,0.584518,0.584679,0.584518,15.332345,15.329972,15.332345,15.329972,16.916686,16.914279,16.916686,16.914279,
0.063333,0.750000,0.750000,0.750000,0.750000,0.613161,0.613161,0.613161,0.613161,15.743280,15.743280,15.743280,15.743280,15.743280,15.743280,15.743280,15.743280,0.613156,0.613156,0.613156,0.613156,15.743221,15.743221,15.743221,15.743221,15.743221,15.743221,15.743221,15.743221,
0.063333,0.750000,0.875000,0.750000,0.875000,0.636385,0.636385,0.636385,0.636385,16.065864,16.065864,16.065864,16.065864,14.737127,14.737127,14.737127,14.737127,0.636321,0.636403,0.636321,0.636403,16.064995,16.066114,16.064995,16.066114,14.736274,14.737372,14.736274,14.737372,
0.063333,0.750000,1.000000,0.750000,1.000000,0.654883,0.654883,0.654883,0.654883,16.315176,16.315176,16.315176,16.315176,13.850474,13.850474,13.850474,13.850474,0.654656,0.655003,0.654656,0.655003,16.312147,16.316767,16.312147,16.316767,13.847564,13.852003,13.847564,13.852003,
0.063333,0.750000,1.125000,0.750000,1.125000,0.669819,0.669819,0.669819,0.669819,16.511731,16.511731,16.511731,16.511731,13.061858,13.061858,13.061858,13.061858,0.669464,0.670055,0.669464,0.670055,16.507104,16.514798,16.507104,16.514798,13.057514,13.064736,13.057514,13.064736,
0.063333,0.750000,1.250000,0.750000,1.250000,0.682087,0.682087,0.682087,0.682087,16.670102,16.670102,16.670102,16.670102,12.356087,12.356087,12.356087,12.356087,0.681623,0.682429,0.681623,0.682429,16.664166,16.674489,16.664166,16.674489,12.350652,12.360104,12.350652,12.360104,
0.063333,0.750000,1.375000,0.750000,1.375000,0.692016,0.692016,0.692016,0.692016,16.796316,16.796316,16.796316,16.796316,11.717643,11.717643,11.717643,11.717643,0.691475,0.692450,0.691475,0.692450,16.789490,16.801794,16.789490,16.801794,11.711553,11.722531,11.711553,11.722531,
0.063333,0.750000,1.500000,0.750000,1.500000,0.700098,0.700098,0.700098,0.700098,16.897777,16.897777,16.897777,16.897777,11.137428,11.137428,11.137428,11.137428,0.699495,0.700618,0.699495,0.700618,16.890239,16.904265,16.890239,16.904265,11.130880,11.143066,11.130880,11.143066,
0.063333,0.875000,0.500000,0.875000,0.500000,0.563217,0.563217,0.563217,0.563217,13.706271,13.706271,13.706271,13.706271,18.540517,18.540517,18.540517,18.540517,0.563638,0.562747,0.563638,0.562747,13.712500,13.699312,13.712500,13.699312,18.547029,18.533240,18.547029,18.533240,
0.063333,0.875000,0.625000,0.875000,0.625000,0.603818,0.603818,0.603818,0.603818,14.290899,14.290899,14.290899,14.290899,17.198347,17.198347,17.198347,17.198347,0.604005,0.603535,0.604005,0.603535,14.293517,14.286923,14.293517,14.286923,17.201055,17.194233,17.201055,17.194233,
0.063333,0.875000,0.750000,0.875000,0.750000,0.636385,0.636385,0.636385,0.636385,14.737127,14.737127,14.737127,14.737127,16.065864,16.065864,16.065864,16.065864,0.636403,0.636321,0.636403,0.636321,14.737372,14.736274,14.737372,14.736274,16.066114,16.064995,16.066114,16.064995,
0.063333,0.875000,0.875000,0.875000,0.875000,0.662592,0.662592,0.662592,0.662592,15.082496,15.082496,15.082496,15.082496,15.082496,15.082496,15.082496,15.082496,0.662588,0.662588,0.662588,0.662588,15.082436,15.082436,15.082436,15.082436,15.082436,15.082436,15.082436,15.082436,
0.063333,0.875000,1.000000,0.875000,1.000000,0.684148,0.684148,0.684148,0.684148,15.357864,15.357864,15.357864,15.357864,14.217980,14.217980,14.217980,14.217980,0.684118,0.684152,0.684118,0.684152,15.357484,15.357915,15.357484,15.357915,14.217608,14.218031,14.217608,14.218031,
0.063333,0.875000,1.125000,0.875000,1.125000,0.701894,0.701894,0.701894,0.701894,15.578907,15.578907,15.578907,15.578907,13.447023,13.447023,13.447023,13.447023,0.701716,0.701966,0.701716,0.701966,15.576712,15.579800,15.576712,15.579800,13.444919,13.447878,13.444919,13.447878,
0.063333,0.875000,1.250000,0.875000,1.250000,0.716604,0.716604,0.716604,0.716604,15.758402,15.758402,15.758402,15.758402,12.753526,12.753526,12.753526,12.753526,0.716307,0.716768,0.716307,0.716768,15.754819,15.760384,15.754819,15.760384,12.750174,12.755381,12.750174,12.755381,
0.063333,0.875000,1.375000,0.875000,1.375000,0.728805,0.728805,0.728805,0.728805,15.904783,15.904783,15.904783,15.904783,12.124778,12.124778,12.124778,12.124778,0.728408,0.729055,0.728408,0.729055,15.900053,15.907766,15.900053,15.907766,12.120459,12.127503,12.120459,12.127503,
0.063333,0.875000,1.500000,0.875000,1.500000,0.738820,0.738820,0.738820,0.738820,16.023292,16.023292,16.023292,16.023292,11.550152,11.550152,11.550152,11.550152,0.738343,0.739159,0.738343,0.739159,16.017677,16.027268,16.017677,16.027268,11.545151,11.553694,11.545151,11.553694,
0.063333,1.000000,0.500000,1.000000,0.500000,0.574809,0.574809,0.574809,0.574809,12.775085,12.775085,12.775085,12.775085,18.718040,18.718040,18.718040,18.718040,0.575372,0.574240,0.575372,0.574240,12.783027,12.767043,12.783027,12.767043,18.726564,18.709406,18.726564,18.709406,
0.063333,1.000000,0.625000,1.000000,0.625000,0.619116,0.619116,0.619116,0.619116,13.383268,13.383268,13.383268,13.383268,17.417237,17.417237,17.417237,17.417237,0.619439,0.618699,0.619439,0.618699,13.387583,13.377703,13.387583,13.377703,17.421803,17.411345,17.421803,17.411345,
0.063333,1.000000,0.750000,1.000000,0.750000,0.654883,0.654883,0.654883,0.654883,13.850474,13.850474,13.850474,13.850474,16.315176,16.315176,16.315176,16.315176,0.655003,0.654656,0.655003,0.654656,13.852003,13.847564,13.852003,13.847564,16.316767,16.312147,16.316767,16.312147,
0.063333,1.000000,0.875000,1.000000,0.875000,0.684148,0.684148,0.684148,0.684148,14.217980,14.217980,14.217980,14.217980,15.357864,15.357864,15.357864,15.357864,0.684152,0.684118,0.684152,0.684118,14.218031,14.217608,14.218031,14.217608,15.357915,15.357484,15.357915,15.357484,
0.063333,1.000000,1.000000,1.000000,1.000000,0.708407,0.708407,0.708407,0.708407,14.513084,14.513084,14.513084,14.513084,14.513084,14.513084,14.513084,14.513084,0.708403,0.708403,0.708403,0.708403,14.513032,14.513032,14.513032,14.513032,14.513032,14.513032,14.513032,14.513032,
0.063333,1.000000,1.125000,1.000000,1.125000,0.728693,0.728693,0.728693,0.728693,14.753492,14.753492,14.753492,14.753492,13.758621,13.758621,13.758621,13.758621,0.728684,0.728693,0.728684,0.728693,14.753384,14.753494,14.753384,14.753494,13.758515,13.758622,13.758515,13.758622,
0.063333,1.000000,1.250000,1.000000,1.250000,0.745508,0.745508,0.745508,0.745508,14.948527,14.948527,14.948527,14.948527,13.075755,13.075755,13.075755,13.075755,0.745386,0.745546,0.745386,0.745546,14.947127,14.948969,14.947127,14.948969,13.074415,13.076177,13.074415,13.076177,
0.063333,1.000000,1.375000,1.000000,1.375000,0.760094,0.760094,0.760094,0.760094,15.114699,15.114699,15.114699,15.114699,12.460009,12.460009,12.460009,12.460009,0.759853,0.760203,0.759853,0.760203,15.111972,15.115935,15.111972,15.115935,12.457461,12.461165,12.457461,12.461165,
0.063333,1.000000,1.500000,1.000000,1.500000,0.772206,0.772206,0.772206,0.772206,15.250603,15.250603,15.250603,15.250603,11.894701,11.894701,11.894701,11.894701,0.771860,0.772389,0.771860,0.772389,15.246747,15.252646,15.246747,15.252646,11.891182,11.896565,11.891182,11.896565,
0.063333,1.125000,0.500000,1.125000,0.500000,0.583559,0.583559,0.583559,0.583559,11.954267,11.954267,11.954267,11.954267,18.849522,18.849522,18.849522,18.849522,0.584244,0.582905,0.584244,0.582905,11.963504,11.945434,11.963504,11.945434,18.859726,18.839759,18.859726,18.839759,
0.063333,1.125000,0.625000,1.125000,0.625000,0.631184,0.631184,0.631184,0.631184,12.579234,12.579234,12.579234,12.579234,17.586156,17.586156,17.586156,17.586156,0.631626,0.630664,0.631626,0.630664,12.584871,12.572590,12.584871,12.572590,17.592276,17.578941,17.592276,17.578941,
0.063333,1.125000,0.750000,1.125000,0.750000,0.669819,0.669819,0.669819,0.669819,13.061858,13.061858,13.061858,13.061858,16.511731,16.511731,16.511731,16.511731,0.670055,0.669464,0.670055,0.669464,13.064736,13.057514,13.064736,13.057514,16.514798,16.507104,16.514798,16.507104,
0.063333,1.125000,0.875000,1.125000,0.875000,0.701894,0.701894,0.701894,0.701894,13.447023,13.447023,13.447023,13.447023,15.578907,15.578907,15.578907,15.578907,0.701966,0.701716,0.701966,0.701716,13.447878,13.444919,13.447878,13.444919,15.579800,15.576712,15.579800,15.576712,
0.063333,1.125000,1.000000,1.125000,1.000000,0.728693,0.728693,0.728693,0.728693,13.758621,13.758621,13.758621,13.758621,14.753492,14.753492,14.753492,14.753492,0.728693,0.728684,0.728693,0.728684,13.758622,13.758515,13.758622,13.758515,14.753494,14.753384,14.753494,14.753384,
0.063333,1.125000,1.125000,1.125000,1.125000,0.750986,0.750986,0.750986,0.750986,14.011035,14.011035,14.011035,14.011035,14.011035,14.011035,14.011035,14.011035,0.750981,0.750981,0.750981,0.750981,14.010984,14.010984,14.010984,14.010984,14.010984,14.010984,14.010984,14.010984,
0.063333,1.125000,1.250000,1.125000,1.250000,0.770356,0.770356,0.770356,0.770356,14.225538,14.225538,14.225538,14.225538,13.345400,13.345400,13.345400,13.345400,0.770348,0.770355,0.770348,0.770355,14.225447,14.225531,14.225447,14.225531,13.345311,13.345393,13.345311,13.345393,
0.063333,1.125000,1.375000,1.125000,1.375000,0.786759,0.786759,0.786759,0.786759,14.403783,14.403783,14.403783,14.403783,12.738035,12.738035,12.738035,12.738035,0.786684,0.786773,0.786684,0.786773,14.402977,14.403939,14.402977,14.403939,12.737265,12.738184,12.737265,12.738184,
0.063333,1.125000,1.500000,1.125000,1.500000,0.800503,0.800503,0.800503,0.800503,14.550798,14.550798,14.550798,14.550798,12.178904,12.178904,12.178904,12.178904,0.800306,0.800571,0.800306,0.800571,14.548709,14.551525,14.548709,14.551525,12.176952,12.179583,12.176952,12.179583,
0.063333,1.250000,0.500000,1.250000,0.500000,0.590198,0.590198,0.590198,0.590198,11.225383,11.225383,11.225383,11.225383,18.947869,18.947869,18.947869,18.947869,0.590980,0.589497,0.590980,0.589497,11.235478,11.216329,11.235478,11.216329,18.959370,18.937547,18.959370,18.937547,
0.063333,1.250000,0.625000,1.250000,0.625000,0.640693,0.640693,0.640693,0.640693,11.860331,11.860331,11.860331,11.860331,17.716972,17.716972,17.716972,17.716972,0.641241,0.640098,0.641241,0.640098,11.867044,11.853050,11.867044,11.853050,17.724461,17.708848,17.724461,17.708848,
0.063333,1.250000,0.750000,1.250000,0.750000,0.682087,0.682087,0.682087,0.682087,12.356087,12.356087,12.356087,12.356087,16.670102,16.670102,16.670102,16.670102,0.682429,0.681623,0.682429,0.681623,12.360104,12.350652,12.360104,12.350652,16.674489,16.664166,16.674489,16.664166,
0.063333,1.250000,0.875000,1.250000,0.875000,0.716604,0.716604,0.716604,0.716604,12.753526,12.753526,12.753526,12.753526,15.758402,15.758402,15.758402,15.758402,0.716768,0.716307,0.716768,0.716307,12.755381,12.750174,12.755381,12.750174,15.760384,15.754819,15.760384,15.754819,
0.063333,1.250000,1.000000,1.250000,1.000000,0.745508,0.745508,0.745508,0.745508,13.075755,13.075755,13.075755,13.075755,14.948527,14.948527,14.948527,14.948527,0.745546,0.745386,0.745546,0.745386,13.076177,13.074415,13.076177,13.074415,14.948969,14.947127,14.948969,14.947127,
0.063333,1.250000,1.125000,1.250000,1.125000,0.770356,0.770356,0.770356,0.770356,13.345400,13.345400,13.345400,13.345400,14.225538,14.225538,14.225538,14.225538,0.770355,0.770348,0.770355,0.770348,13.345393,13.345311,13.345393,13.345311,14.225531,14.225447,14.225531,14.225447,
0.063333,1.250000,1.250000,1.250000,1.250000,0.791531,0.791531,0.791531,0.791531,13.570009,13.570009,13.570009,13.570009,13.570009,13.570009,13.570009,13.570009,0.791527,0.791527,0.791527,0.791527,13.569960,13.569960,13.569960,13.569960,13.569960,13.569960,13.569960,13.569960,
0.063333,1.250000,1.375000,1.250000,1.375000,0.809482,0.809482,0.809482,0.809482,13.756794,13.756794,13.756794,13.756794,12.969606,12.969606,12.969606,12.969606,0.809474,0.809480,0.809474,0.809480,13.756712,13.756779,13.756712,13.756779,12.969526,12.969590,12.969526,12.969590,
0.063333,1.250000,1.500000,1.250000,1.500000,0.825187,0.825187,0.825187,0.825187,13.917558,13.917558,13.917558,13.917558,12.421167,12.421167,12.421167,12.421167,0.825156,0.825190,0.825156,0.825190,13.917250,13.917592,13.917250,13.917592,12.420872,12.421199,12.420872,12.421199,
0.063333,1.375000,0.500000,1.375000,0.500000,0.595124,0.595124,0.595124,0.595124,10.572607,10.572607,10.572607,10.572607,19.020078,19.020078,19.020078,19.020078,0.595985,0.594393,0.595985,0.594393,10.583278,10.563537,10.583278,10.563537,19.032632,19.009401,19.032632,19.009401,
0.063333,1.375000,0.625000,1.375000,0.625000,0.648141,0.648141,0.648141,0.648141,11.212732,11.212732,11.212732,11.212732,17.818086,17.818086,17.818086,17.818086,0.648783,0.647487,0.648783,0.647487,11.220280,11.205036,11.220280,11.205036,17.826749,17.809251,17.826749,17.809251,
0.063333,1.375000,0.750000,1.375000,0.750000,0.692016,0.692016,0.692016,0.692016,11.717643,11.717643,11.717643,11.717643,16.796316,16.796316,16.796316,16.796316,0.692450,0.691475,0.692450,0.691475,11.722531,11.711553,11.722531,11.711553,16.801794,16.789490,16.801794,16.789490,
0.063333,1.375000,0.875000,1.375000,0.875000,0.728805,0.728805,0.728805,0.728805,12.124778,12.124778,12.124778,12.124778,15.904783,15.904783,15.904783,15.904783,0.729055,0.728408,0.729055,0.728408,12.127503,12.120459,12.127503,12.120459,15.907766,15.900053,15.907766,15.900053,
0.063333,1.375000,1.000000,1.375000,1.000000,0.760094,0.760094,0.760094,0.760094,12.460009,12.460009,12.460009,12.460009,15.114699,15.114699,15.114699,15.114699,0.760203,0.759853,0.760203,0.759853,12.461165,12.457461,12.461165,12.457461,15.115935,15.111972,15.115935,15.111972,
0.063333,1.375000,1.125000,1.375000,1.125000,0.786759,0.786759,0.786759,0.786759,12.738035,12.738035,12.738035,12.738035,14.403783,14.403783,14.403783,14.403783,0.786773,0.786684,0.786773,0.786684,12.738184,12.737265,12.738184,12.737265,14.403939,14.402977,14.403939,14.402977,
0.063333,1.375000,1.250000,1.375000,1.250000,0.809482,0.809482,0.809482,0.809482,12.969606,12.969606,12.969606,12.969606,13.756794,13.756794,13.756794,13.756794,0.809480,0.809474,0.809480,0.809474,12.969590,12.969526,12.969590,12.969526,13.756779,13.756712,13.756779,13.756712,
0.063333,1.375000,1.375000,1.375000,1.375000,0.829359,0.829359,0.829359,0.829359,13.168254,13.168254,13.168254,13.168254,13.168254,13.168254,13.168254,13.168254,0.829354,0.829354,0.829354,0.829354,13.168209,13.168209,13.168209,13.168209,13.168209,13.168209,13.168209,13.168209,
0.063333,1.375000,1.500000,1.375000,1.500000,0.846561,0.846561,0.846561,0.846561,13.337304,13.337304,13.337304,13.337304,12.626833,12.626833,12.626833,12.626833,0.846554,0.846559,0.846554,0.846559,13.337232,13.337284,13.337232,13.337284,12.626762,12.626813,12.626762,12.626813,
0.063333,1.500000,0.500000,1.500000,0.500000,0.598679,0.598679,0.598679,0.598679,9.984268,9.984268,9.984268,9.984268,19.071785,19.071785,19.071785,19.071785,0.599610,0.597934,0.599610,0.597934,9.995357,9.975381,9.995357,9.975381,19.085267,19.060973,19.085267,19.060973,
0.063333,1.500000,0.625000,1.500000,0.625000,0.654040,0.654040,0.654040,0.654040,10.627191,10.627191,10.627191,10.627191,17.897326,17.897326,17.897326,17.897326,0.654758,0.653344,0.654758,0.653344,10.635312,10.619318,10.635312,10.619318,17.906921,17.888020,17.906921,17.888020,
0.063333,1.500000,0.750000,1.500000,0.750000,0.700098,0.700098,0.700098,0.700098,11.137428,11.137428,11.137428,11.137428,16.897777,16.897777,16.897777,16.897777,0.700618,0.699495,0.700618,0.699495,11.143066,11.130880,11.143066,11.130880,16.904265,16.890239,16.904265,16.890239,
0.063333,1.500000,0.875000,1.500000,0.875000,0.738820,0.738820,0.738820,0.738820,11.550152,11.550152,11.550152,11.550152,16.023292,16.023292,16.023292,16.023292,0.739159,0.738343,0.739159,0.738343,11.553694,11.545151,11.553694,11.545151,16.027268,16.017677,16.027268,16.017677,
0.063333,1.500000,1.000000,1.500000,1.000000,0.772206,0.772206,0.772206,0.772206,11.894701,11.894701,11.894701,11.894701,15.250603,15.250603,15.250603,15.250603,0.772389,0.771860,0.772389,0.771860,11.896565,11.891182,11.896565,11.891182,15.252646,15.246747,15.252646,15.246747,
0.063333,1.500000,1.125000,1.500000,1.125000,0.800503,0.800503,0.800503,0.800503,12.178904,12.178904,12.178904,12.178904,14.550798,14.550798,14.550798,14.550798,0.800571,0.800306,0.800571,0.800306,12.179583,12.176952,12.179583,12.176952,14.551525,14.548709,14.551525,14.548709,
0.063333,1.500000,1.250000,1.500000,1.250000,0.825187,0.825187,0.825187,0.825187,12.421167,12.421167,12.421167,12.421167,13.917558,13.917558,13.917558,13.917558,0.825190,0.825156,0.825190,0.825156,12.421199,12.420872,12.421199,12.420872,13.917592,13.917250,13.917592,13.917250,
0.063333,1.500000,1.375000,1.500000,1.375000,0.846561,0.846561,0.846561,0.846561,12.626833,12.626833,12.626833,12.626833,13.337304,13.337304,13.337304,13.337304,0.846559,0.846554,0.846559,0.846554,12.626813,12.626762,12.626813,12.626762,13.337284,13.337232,13.337284,13.337232,
0.063333,1.500000,1.500000,1.500000,1.500000,0.865479,0.865479,0.865479,0.865479,12.805767,12.805767,12.805767,12.805767,12.805767,12.805767,12.805767,12.805767,0.865475,0.865475,0.865475,0.865475,12.805723,12.805723,12.805723,12.805723,12.805723,12.805723,12.805723,12.805723,
0.116667,0.500000,0.500000,0.500000,0.500000,0.500781,0.500781,0.500781,0.500781,17.513661,17.513661,17.513661,17.513661,17.513661,17.513661,17.513661,17.513661,0.500777,0.500777,0.500777,0.500777,17.513587,17.513587,17.513587,17.513587,17.513587,17.513587,17.513587,17.513587,
0.116667,0.500000,0.625000,0.500000,0.625000,0.527700,0.527700,0.527700,0.527700,17.971686,17.971686,17.971686,17.971686,16.022818,16.022818,16.022818,16.022818,0.527017,0.528327,0.527017,0.528327,17.960352,17.982071,17.960352,17.982071,16.011557,16.033137,16.011557,16.033137,
0.116667,0.500000,0.750000,0.500000,0.750000,0.547853,0.547853,0.547853,0.547853,18.299183,18.299183,18.299183,18.299183,14.774288,14.774288,14.774288,14.774288,0.546604,0.549194,0.546604,0.549194,18.279260,18.320534,18.279260,18.320534,14.754811,14.795169,14.754811,14.795169,
0.116667,0.500000,0.875000,0.500000,0.875000,0.563016,0.563016,0.563016,0.563016,18.537403,18.537403,18.537403,18.537403,13.703293,13.703293,13.703293,13.703293,0.561342,0.565008,0.561342,0.565008,18.511448,18.568206,18.511448,18.568206,13.678483,13.732764,13.678483,13.732764,
0.116667,0.500000,1.000000,0.500000,1.000000,0.574504,0.574504,0.574504,0.574504,18.713412,18.713412,18.713412,18.713412,12.770774,12.770774,12.770774,12.770774,0.572530,0.577074,0.572530,0.577074,18.683433,18.752282,18.683433,18.752282,12.742866,12.807007,12.742866,12.807007,
0.116667,0.500000,1.125000,0.500000,1.125000,0.583148,0.583148,0.583148,0.583148,18.843396,18.843396,18.843396,18.843396,11.948725,11.948725,11.948725,11.948725,0.580959,0.586223,0.580959,0.586223,18.810667,18.889131,18.810667,18.889131,11.919136,11.990144,11.919136,11.990144,
0.116667,0.500000,1.250000,0.500000,1.250000,0.589703,0.589703,0.589703,0.589703,18.940584,18.940584,18.940584,18.940584,11.218992,11.218992,11.218992,11.218992,0.587379,0.593206,0.587379,0.593206,18.906252,18.992042,18.906252,18.992042,11.188905,11.264187,11.188905,11.264187,
0.116667,0.500000,1.375000,0.500000,1.375000,0.594500,0.594500,0.594500,0.594500,19.010970,19.010970,19.010970,19.010970,10.564870,10.564870,10.564870,10.564870,0.592106,0.598373,0.592106,0.598373,18.975910,19.067340,18.975910,19.067340,10.535122,10.612819,10.535122,10.612819,
0.116667,0.500000,1.500000,0.500000,1.500000,0.597988,0.597988,0.597988,0.597988,19.061757,19.061757,19.061757,19.061757,9.976025,9.976025,9.976025,9.976025,0.595563,0.602143,0.595563,0.602143,19.026482,19.121848,19.026482,19.121848,9.947070,10.025490,9.947070,10.025490,
0.116667,0.625000,0.500000,0.625000,0.500000,0.527700,0.527700,0.527700,0.527700,16.022818,16.022818,16.022818,16.022818,17.971686,17.971686,17.971686,17.971686,0.528327,0.527017,0.528327,0.527017,16.033137,16.011557,16.033137,16.011557,17.982071,17.960352,17.982071,17.960352,
0.116667,0.625000,0.625000,0.625000,0.625000,0.559942,0.559942,0.559942,0.559942,16.539175,16.539175,16.539175,16.539175,16.539175,16.539175,16.539175,16.539175,0.559937,0.559937,0.559937,0.559937,16.539108,16.539108,16.539108,16.539108,16.539108,16.539108,16.539108,16.539108,
0.116667,0.625000,0.750000,0.625000,0.750000,0.584631,0.584631,0.584631,0.584631,16.915971,16.915971,16.915971,16.915971,15.331640,15.331640,15.331640,15.331640,0.584036,0.585122,0.584036,0.585122,16.907069,16.923306,16.907069,16.923306,15.322866,15.338871,15.322866,15.338871,
0.116667,0.625000,0.875000,0.625000,0.875000,0.603795,0.603795,0.603795,0.603795,17.198001,17.198001,17.198001,17.198001,14.290565,14.290565,14.290565,14.290565,0.602670,0.604914,0.602670,0.604914,17.181700,17.214200,17.181700,17.214200,14.274810,14.306227,14.274810,14.306227,
0.116667,0.625000,1.000000,0.625000,1.000000,0.618941,0.618941,0.618941,0.618941,17.414755,17.414755,17.414755,17.414755,13.380924,13.380924,13.380924,13.380924,0.617405,0.620634,0.617405,0.620634,17.393027,17.438661,17.393027,17.438661,13.360405,13.403513,13.360405,13.403513,
0.116667,0.625000,1.125000,0.625000,1.125000,0.630903,0.630903,0.630903,0.630903,17.582259,17.582259,17.582259,17.582259,12.575645,12.575645,12.575645,12.575645,0.629051,0.633122,0.629051,0.633122,17.556536,17.612972,17.556536,17.612972,12.551969,12.603942,12.551969,12.603942,
0.116667,0.625000,1.250000,0.625000,1.250000,0.640308,0.640308,0.640308,0.640308,17.711717,17.711717,17.711717,17.711717,11.855621,11.855621,11.855621,11.855621,0.638226,0.642998,0.638226,0.642998,17.683227,17.748398,17.683227,17.748398,11.830105,11.888515,11.830105,11.888515,
0.116667,0.625000,1.375000,0.625000,1.375000,0.647713,0.647713,0.647713,0.647713,17.812310,17.812310,17.812310,17.812310,11.207700,11.207700,11.207700,11.207700,0.645463,0.650809,0.645463,0.650809,17.781872,17.854020,17.781872,17.854020,11.181206,11.244061,11.181206,11.244061,
0.116667,0.625000,1.500000,0.625000,1.500000,0.653478,0.653478,0.653478,0.653478,17.889805,17.889805,17.889805,17.889805,10.620827,10.620827,10.620827,10.620827,0.651122,0.656929,0.651122,0.656929,17.858221,17.935871,17.858221,17.935871,10.594131,10.659837,10.594131,10.659837,
0.116667,0.750000,0.500000,0.750000,0.500000,0.547853,0.547853,0.547853,0.547853,14.774288,14.774288,14.774288,14.774288,18.299183,18.299183,18.299183,18.299183,0.549194,0.546604,0.549194,0.546604,14.795169,14.754811,14.795169,14.754811,18.320534,18.279260,18.320534,18.279260,
0.116667,0.750000,0.625000,0.750000,0.625000,0.584631,0.584631,0.584631,0.584631,15.331640,15.331640,15.331640,15.331640,16.915971,16.915971,16.915971,16.915971,0.585122,0.584036,0.585122,0.584036,15.338871,15.322866,15.338871,15.322866,16.923306,16.907069,16.923306,16.907069,
0.116667,0.750000,0.750000,0.750000,0.750000,0.613201,0.613201,0.613201,0.613201,15.743853,15.743853,15.743853,15.743853,15.743853,15.743853,15.743853,15.743853,0.613197,0.613197,0.613197,0.613197,15.743794,15.743794,15.743794,15.743794,15.743794,15.743794,15.743794,15.743794,
