mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,data are below
rho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,dR2da,
0.500000,1.250000,1.500000,0.500000,1.375000,0.718722,0.718722,0.718722,0.718722,12.777465,12.777465,20.640699,20.640699,11.337732,11.337732,12.014621,12.014621,0.728196,0.706233,0.728196,0.706233,12.883891,12.635588,20.751461,20.492023,11.438339,11.203783,12.118158,11.876688,13.083924,
0.500000,1.250000,1.500000,0.500000,1.500000,0.722288,0.722288,0.722288,0.722288,12.817639,12.817639,20.682587,20.682587,11.375697,11.375697,11.375697,11.375697,0.733550,0.707215,0.733550,0.707215,12.943588,12.646808,20.813305,20.503823,11.494820,11.214368,11.494820,11.214368,13.531316,
0.500000,1.250000,1.500000,0.625000,0.500000,0.655313,0.655313,0.655313,0.655313,12.037897,12.037897,17.914338,17.914338,10.641592,10.641592,19.852593,19.852593,0.655865,0.654629,0.655865,0.654629,12.044538,12.029642,17.921691,17.905195,10.647820,10.633851,19.859817,19.843610,-2.404590,
0.500000,1.250000,1.500000,0.625000,0.625000,0.679460,0.679460,0.679460,0.679460,12.325257,12.325257,18.230603,18.230603,10.911460,10.911460,18.230603,18.230603,0.679283,0.679559,0.679283,0.679559,12.323177,12.326420,18.228328,18.231876,10.909503,10.912553,18.228328,18.231876,1.341483,
0.500000,1.250000,1.500000,0.625000,0.750000,0.697569,0.697569,0.697569,0.697569,12.536095,12.536095,18.460217,18.460217,11.109963,11.109963,16.866146,16.866146,0.697504,0.697596,0.697504,0.697596,12.535349,12.536404,18.459409,18.460553,11.109260,11.110254,16.865337,16.866483,3.917155,
0.500000,1.250000,1.500000,0.625000,0.875000,0.711488,0.711488,0.711488,0.711488,12.695501,12.695501,18.632472,18.632472,11.260325,11.260325,15.696352,15.696352,0.711801,0.711019,0.711801,0.711019,12.699065,12.690170,18.636310,18.626729,11.263689,11.255292,15.700166,15.690647,5.757588,
0.500000,1.250000,1.500000,0.625000,1.000000,0.722323,0.722323,0.722323,0.722323,12.818040,12.818040,18.764107,18.764107,11.376076,11.376076,14.678614,14.678614,0.723827,0.720448,0.723827,0.720448,12.834936,12.796932,18.782204,18.741480,11.392047,11.356127,14.696337,14.656466,7.114463,
0.500000,1.250000,1.500000,0.625000,1.125000,0.730807,0.730807,0.730807,0.730807,12.913040,12.913040,18.865695,18.865695,11.465913,11.465913,13.782813,13.782813,0.733733,0.727169,0.733733,0.727169,12.945617,12.872397,18.900438,18.822283,11.496740,11.427469,13.816211,13.741136,8.142586,
0.500000,1.250000,1.500000,0.625000,1.250000,0.737585,0.737585,0.737585,0.737585,12.988359,12.988359,18.945952,18.945952,11.537201,11.537201,12.988359,12.988359,0.742046,0.731976,0.742046,0.731976,13.037653,12.926075,18.998341,18.879602,11.583885,11.478246,13.037653,12.926075,8.921961,
0.500000,1.250000,1.500000,0.625000,1.375000,0.742650,0.742650,0.742650,0.742650,13.044315,13.044315,19.005413,19.005413,11.590197,11.590197,12.274340,12.274340,0.748894,0.735154,0.748894,0.735154,13.112899,12.961411,19.078104,18.917267,11.655193,11.511689,12.341150,12.193612,9.563319,
0.500000,1.250000,1.500000,0.625000,1.500000,0.746862,0.746862,0.746862,0.746862,13.090626,13.090626,19.054520,19.054520,11.634080,11.634080,11.634080,11.634080,0.754660,0.737201,0.754660,0.737201,13.175847,12.984114,19.144641,18.941435,11.714890,11.533181,11.714890,11.533181,10.045919,
0.500000,1.250000,1.500000,0.750000,0.500000,0.665381,0.665381,0.665381,0.665381,12.158590,12.158590,16.453756,16.453756,10.754843,10.754843,19.983450,19.983450,0.667852,0.662882,0.667852,0.662882,12.188022,12.128751,16.486080,16.420954,10.782480,10.726831,20.015225,19.951182,-4.997820,
0.500000,1.250000,1.500000,0.750000,0.625000,0.691846,0.691846,0.691846,0.691846,12.469891,12.469891,16.794171,16.794171,11.047586,11.047586,18.388337,18.388337,0.692032,0.691554,0.692032,0.691554,12.472053,12.466503,16.796524,16.790483,11.049623,11.044395,18.390688,18.384653,-1.250905,
0.500000,1.250000,1.500000,0.750000,0.750000,0.711916,0.711916,0.711916,0.711916,12.700372,12.700372,17.044114,17.044114,11.264923,11.264923,17.044114,17.044114,0.711704,0.712039,0.711704,0.712039,12.697961,12.701763,17.041508,17.045617,11.262646,11.266236,17.041508,17.045617,1.324405,
0.500000,1.250000,1.500000,0.750000,0.875000,0.727439,0.727439,0.727439,0.727439,12.875418,12.875418,17.232763,17.232763,11.430326,11.430326,15.888502,15.888502,0.727335,0.727484,0.727335,0.727484,12.874263,12.875931,17.231521,17.233314,11.429233,11.430811,15.887270,15.889049,3.174194,
0.500000,1.250000,1.500000,0.750000,1.000000,0.739612,0.739612,0.739612,0.739612,13.010786,13.010786,17.377959,17.377959,11.558437,11.558437,14.880568,14.880568,0.739731,0.739391,0.739731,0.739391,13.012105,13.008345,17.379371,17.375346,11.559687,11.556126,14.881949,14.878014,4.545375,
0.500000,1.250000,1.500000,0.750000,1.125000,0.749044,0.749044,0.749044,0.749044,13.114540,13.114540,17.488841,17.488841,11.656750,11.656750,13.989289,13.989289,0.750310,0.747860,0.750310,0.747860,13.128392,13.101567,17.503617,17.474996,11.669882,11.644451,14.003473,13.976003,5.606676,
0.500000,1.250000,1.500000,0.750000,1.250000,0.756658,0.756658,0.756658,0.756658,13.197575,13.197575,17.577328,17.577328,11.735504,11.735504,13.197575,13.197575,0.759128,0.754056,0.759128,0.754056,13.224380,13.169272,17.605845,17.547191,11.760941,11.708652,13.224380,13.169272,6.417445,
0.500000,1.250000,1.500000,0.750000,1.375000,0.763000,0.763000,0.763000,0.763000,13.266267,13.266267,17.650361,17.650361,11.800705,11.800705,12.490643,12.490643,0.766785,0.758808,0.766785,0.758808,13.307059,13.220911,17.693659,17.602156,11.839445,11.757649,12.530425,12.446420,7.025559,
0.500000,1.250000,1.500000,0.750000,1.500000,0.768017,0.768017,0.768017,0.768017,13.320299,13.320299,17.707701,17.707701,11.852023,11.852023,11.852023,11.852023,0.773167,0.762107,0.773167,0.762107,13.375485,13.256628,17.766169,17.640122,11.904467,11.791553,11.904467,11.791553,7.515439,
0.500000,1.250000,1.500000,0.875000,0.500000,0.672758,0.672758,0.672758,0.672758,12.246227,12.246227,15.213316,15.213316,10.837163,10.837163,20.077911,20.077911,0.677808,0.668033,0.677808,0.668033,12.305837,12.190168,15.277670,15.152719,10.893197,10.784496,20.141896,20.017541,-6.851164,
0.500000,1.250000,1.500000,0.875000,0.625000,0.701504,0.701504,0.701504,0.701504,12.581397,12.581397,15.574109,15.574109,11.152669,11.152669,18.509288,18.509288,0.703068,0.699837,0.703068,0.699837,12.599342,12.562223,15.593354,15.553539,11.169592,11.134592,18.528700,18.488531,-3.129006,
0.500000,1.250000,1.500000,0.875000,0.750000,0.723413,0.723413,0.723413,0.723413,12.830284,12.830284,15.840368,15.840368,11.387650,11.387650,17.184218,17.184218,0.723414,0.723406,0.723414,0.723406,12.830303,12.830213,15.840388,15.840293,11.387667,11.387583,17.184238,17.184142,-0.562471,
0.500000,1.250000,1.500000,0.875000,0.875000,0.740464,0.740464,0.740464,0.740464,13.020196,13.020196,16.042594,16.042594,11.567350,11.567350,16.042594,16.042594,0.740222,0.740602,0.740222,0.740602,13.017527,13.021729,16.039758,16.044223,11.564822,11.568802,16.039758,16.044223,1.286546,
0.500000,1.250000,1.500000,0.875000,1.000000,0.753634,0.753634,0.753634,0.753634,13.164672,13.164672,16.195895,16.195895,11.704289,11.704289,15.041442,15.041442,0.753580,0.753752,0.753580,0.753752,13.164090,13.165962,16.195279,16.197262,11.703738,11.705513,15.040835,15.042790,2.690558,
0.500000,1.250000,1.500000,0.875000,1.125000,0.764443,0.764443,0.764443,0.764443,13.281840,13.281840,16.319878,16.319878,11.815493,11.815493,14.160527,14.160527,0.764492,0.764425,0.764492,0.764425,13.282365,13.281642,16.320432,16.319668,11.815991,11.815304,14.161065,14.160325,3.729550,
0.500000,1.250000,1.500000,0.875000,1.250000,0.773118,0.773118,0.773118,0.773118,13.374965,13.374965,16.418201,16.418201,11.903972,11.903972,13.374965,13.374965,0.774077,0.772289,0.774077,0.772289,13.385209,13.366102,16.429004,16.408851,11.913709,11.895547,13.385209,13.366102,4.536296,
0.500000,1.250000,1.500000,0.875000,1.375000,0.780017,0.780017,0.780017,0.780017,13.448455,13.448455,16.495656,16.495656,11.973854,11.973854,12.668388,12.668388,0.781998,0.778018,0.781998,0.778018,13.469463,13.427210,16.517777,16.473278,11.993841,11.953647,12.688896,12.647653,5.181107,
0.500000,1.250000,1.500000,0.875000,1.500000,0.785832,0.785832,0.785832,0.785832,13.510017,13.510017,16.560449,16.560449,12.032435,12.032435,12.032435,12.032435,0.788945,0.782491,0.788945,0.782491,13.542828,13.474688,16.594948,16.523277,12.063672,11.998813,12.063672,11.998813,5.673058,
0.500000,1.250000,1.500000,1.000000,0.500000,0.678142,0.678142,0.678142,0.678142,12.309764,12.309764,14.143602,14.143602,10.896890,10.896890,20.146105,20.146105,0.686241,0.670978,0.686241,0.670978,12.404678,12.225140,14.243779,14.054179,10.986184,10.817348,20.247523,20.055224,-8.215727,
0.500000,1.250000,1.500000,1.000000,0.625000,0.709030,0.709030,0.709030,0.709030,12.667514,12.667514,14.520542,14.520542,11.233908,11.233908,18.602313,18.602313,0.712505,0.705653,0.712505,0.705653,12.707066,12.628955,14.562106,14.479999,11.271242,11.197524,18.644924,18.560702,-4.523541,
0.500000,1.250000,1.500000,1.000000,0.750000,0.732701,0.732701,0.732701,0.732701,12.934146,12.934146,14.800328,14.800328,11.485884,11.485884,17.295829,17.295829,0.733631,0.731618,0.733631,0.731618,12.944486,12.922082,14.811159,14.787691,11.495669,11.474469,17.306921,17.282883,-1.974518,
0.500000,1.250000,1.500000,1.000000,0.875000,0.751148,0.751148,0.751148,0.751148,13.137545,13.137545,15.013107,15.013107,11.678562,11.678562,16.167146,16.167146,0.751145,0.751145,0.751145,0.751145,13.137517,13.137521,15.013078,15.013082,11.678535,11.678539,16.167117,16.167121,-0.126301,
0.500000,1.250000,1.500000,1.000000,1.000000,0.765633,0.765633,0.765633,0.765633,13.294658,13.294658,15.177079,15.177079,11.827666,11.827666,15.177079,15.177079,0.765481,0.765901,0.765481,0.765901,13.293027,13.297543,15.175379,15.180087,11.826117,11.830406,15.175379,15.180087,1.265872,
0.500000,1.250000,1.500000,1.000000,1.125000,0.777445,0.777445,0.777445,0.777445,13.421117,13.421117,15.308815,15.308815,11.947852,11.947852,14.302950,14.302950,0.777383,0.777579,0.777383,0.777579,13.420458,13.422547,15.308129,15.310303,11.947226,11.949212,14.302277,14.304412,2.312455,
0.500000,1.250000,1.500000,1.000000,1.250000,0.787052,0.787052,0.787052,0.787052,13.522882,13.522882,15.414669,15.414669,12.044682,12.044682,13.522882,13.522882,0.787057,0.787051,0.787057,0.787051,13.522937,13.522877,15.414726,15.414664,12.044734,12.044677,13.522937,13.522877,3.121972,
0.500000,1.250000,1.500000,1.000000,1.375000,0.794863,0.794863,0.794863,0.794863,13.604921,13.604921,15.499901,15.499901,12.122815,12.122815,12.821178,12.821178,0.795579,0.794299,0.795579,0.794299,13.612410,13.599026,15.507678,15.493780,12.129951,12.117198,12.828494,12.815419,3.760943,
0.500000,1.250000,1.500000,1.000000,1.500000,0.801247,0.801247,0.801247,0.801247,13.671510,13.671510,15.569016,15.569016,12.186281,12.186281,12.186281,12.186281,0.802875,0.799718,0.802875,0.799718,13.688427,13.655605,15.586565,15.552513,12.202412,12.171118,12.202412,12.171118,4.270394,
0.500000,1.250000,1.500000,1.125000,0.500000,0.681972,0.681972,0.681972,0.681972,12.354746,12.354746,13.209404,13.209404,10.939198,10.939198,20.194236,20.194236,0.693499,0.672287,0.693499,0.672287,12.489059,12.240655,13.347532,13.091983,11.065642,10.831926,20.337236,20.071919,-9.238616,
0.500000,1.250000,1.500000,1.125000,0.625000,0.714908,0.714908,0.714908,0.714908,12.734322,12.734322,13.599469,13.599469,11.296980,11.296980,18.674247,18.674247,0.720694,0.709613,0.720694,0.709613,12.799698,12.674165,13.666561,13.537710,11.358741,11.240185,18.744447,18.609483,-5.583537,
0.500000,1.250000,1.500000,1.125000,0.750000,0.740231,0.740231,0.740231,0.740231,13.017626,13.017626,13.890013,13.890013,11.564916,11.564916,17.385280,17.385280,0.742614,0.737801,0.742614,0.737801,13.043913,12.990756,13.916946,13.862478,11.589816,11.539470,17.413400,17.356513,-3.053319,
0.500000,1.250000,1.500000,1.125000,0.875000,0.759901,0.759901,0.759901,0.759901,13.232757,13.232757,14.110307,14.110307,11.768892,11.768892,16.267977,16.267977,0.760544,0.759432,0.760544,0.759432,13.239724,13.227678,14.117437,14.105109,11.775506,11.764071,16.275348,16.262603,-1.202021,
0.500000,1.250000,1.500000,1.125000,1.000000,0.775754,0.775754,0.775754,0.775754,13.403108,13.403108,14.284542,14.284542,11.930727,11.930727,15.290068,15.290068,0.775754,0.775760,0.775754,0.775760,13.403102,13.403164,14.284535,14.284599,11.930721,11.930781,15.290061,15.290126,0.167555,
0.500000,1.250000,1.500000,1.125000,1.125000,0.788594,0.788594,0.788594,0.788594,13.539125,13.539125,14.423530,14.423530,12.060147,12.060147,14.423530,14.423530,0.788427,0.788887,0.788427,0.788887,13.537373,13.542211,14.421740,14.426682,12.058478,12.063085,14.421740,14.426682,1.212000,
0.500000,1.250000,1.500000,1.125000,1.250000,0.799062,0.799062,0.799062,0.799062,13.648768,13.648768,14.535484,14.535484,12.164601,12.164601,13.648768,13.648768,0.798994,0.799212,0.798994,0.799212,13.648054,13.650335,14.534754,14.537083,12.163920,12.166095,13.648054,13.650335,2.024574,
0.500000,1.250000,1.500000,1.125000,1.375000,0.807658,0.807658,0.807658,0.807658,13.737968,13.737968,14.626508,14.626508,12.249666,12.249666,12.951200,12.951200,0.807662,0.807659,0.807662,0.807659,13.738005,13.737979,14.626546,14.626520,12.249701,12.249676,12.951236,12.951210,2.665432,
0.500000,1.250000,1.500000,1.125000,1.500000,0.814703,0.814703,0.814703,0.814703,13.810516,13.810516,14.700505,14.700505,12.318908,12.318908,12.318908,12.318908,0.815230,0.814338,0.815230,0.814338,13.815917,13.806768,14.706013,14.696683,12.324066,12.315330,12.324066,12.315330,3.179305,
0.500000,1.250000,1.500000,1.250000,0.500000,0.684573,0.684573,0.684573,0.684573,12.385196,12.385196,12.385196,12.385196,10.967849,10.967849,20.226750,20.226750,0.699782,0.672356,0.699782,0.672356,12.561597,12.241471,12.561597,12.241471,11.134002,10.832693,20.414020,20.072797,-10.014319,
0.500000,1.250000,1.500000,1.250000,0.625000,0.719439,0.719439,0.719439,0.719439,12.785557,12.785557,12.785557,12.785557,11.345379,11.345379,18.729278,18.729278,0.727833,0.712110,0.727833,0.712110,12.879836,12.702575,12.879836,12.702575,11.434504,11.267003,18.830234,18.640089,-6.398589,
0.500000,1.250000,1.500000,1.250000,0.750000,0.746245,0.746245,0.746245,0.746245,13.083850,13.083850,13.083850,13.083850,11.627659,11.627659,17.456079,17.456079,0.750393,0.742254,0.750393,0.742254,13.129295,13.039953,13.129295,13.039953,11.670739,11.586064,17.504581,17.409165,-3.883581,
0.500000,1.250000,1.500000,1.250000,0.875000,0.767372,0.767372,0.767372,0.767372,13.313375,13.313375,13.313375,13.313375,11.845445,11.845445,16.353195,16.353195,0.769181,0.765869,0.769181,0.765869,13.332796,13.297202,13.332796,13.297202,11.863896,11.830082,16.373701,16.336110,-2.057428,
0.500000,1.250000,1.500000,1.250000,1.000000,0.784392,0.784392,0.784392,0.784392,13.494802,13.494802,13.494802,13.494802,12.017953,12.017953,15.385474,15.385474,0.784666,0.784237,0.784666,0.784237,13.497700,13.493168,13.497700,13.493168,12.020712,12.016399,15.388488,15.383776,-0.698116,
0.500000,1.250000,1.500000,1.250000,1.125000,0.798204,0.798204,0.798204,0.798204,13.639820,13.639820,13.639820,13.639820,12.156072,12.156072,14.526350,14.526350,0.798189,0.798245,0.798189,0.798245,13.639669,13.640252,13.639669,13.640252,12.155928,12.156484,14.526195,14.526791,0.343234,
0.500000,1.250000,1.500000,1.250000,1.250000,0.809528,0.809528,0.809528,0.809528,13.757264,13.757264,13.757264,13.757264,12.268078,12.268078,13.757264,13.757264,0.809349,0.809837,0.809349,0.809837,13.755418,13.760456,13.755418,13.760456,12.266316,12.271124,13.755418,13.760456,1.154749,
0.500000,1.250000,1.500000,1.250000,1.375000,0.818847,0.818847,0.818847,0.818847,13.852952,13.852952,13.852952,13.852952,12.359435,12.359435,13.063645,13.063645,0.818773,0.819004,0.818773,0.819004,13.852197,13.854559,13.852197,13.854559,12.358713,12.360970,13.062906,13.065217,1.797726,
0.500000,1.250000,1.500000,1.250000,1.500000,0.826666,0.826666,0.826666,0.826666,13.932577,13.932577,13.932577,13.932577,12.435523,12.435523,12.435523,12.435523,0.826669,0.826668,0.826669,0.826668,13.932603,13.932600,13.932603,13.932600,12.435548,12.435545,12.435548,12.435545,2.307156,
0.500000,1.250000,1.500000,1.375000,0.500000,0.686190,0.686190,0.686190,0.686190,12.404075,12.404075,11.651835,11.651835,10.985617,10.985617,20.246881,20.246881,0.705300,0.671530,0.705300,0.671530,12.624921,12.231681,11.866321,11.484583,11.193719,10.823494,20.480798,20.062265,-10.606730,
0.500000,1.250000,1.500000,1.375000,0.625000,0.722888,0.722888,0.722888,0.722888,12.824384,12.824384,12.060259,12.060259,11.382073,11.382073,18.770903,18.770903,0.734150,0.713515,0.734150,0.713515,12.950260,12.718528,12.182756,11.957310,11.501135,11.282065,18.905387,18.657260,-7.032662,
0.500000,1.250000,1.500000,1.375000,0.750000,0.751097,0.751097,0.751097,0.751097,13.136996,13.136996,12.364631,12.364631,11.678042,11.678042,17.512794,17.512794,0.757555,0.745715,0.757555,0.745715,13.207327,13.078035,12.433178,12.307185,11.744757,11.622148,17.587705,17.449869,-4.534057,
0.500000,1.250000,1.500000,1.375000,0.875000,0.773522,0.773522,0.773522,0.773522,13.379279,13.379279,12.600878,12.600878,11.908072,11.908072,16.422750,16.422750,0.776796,0.770836,0.776796,0.770836,13.414205,13.350543,12.634961,12.572843,11.941280,11.880760,16.459574,16.392434,-2.727750,
0.500000,1.250000,1.500000,1.375000,1.000000,0.791743,0.791743,0.791743,0.791743,13.572234,13.572234,12.789248,12.789248,12.091676,12.091676,15.465953,15.465953,0.792962,0.790797,0.792962,0.790797,13.585013,13.562299,12.801731,12.779545,12.103849,12.082214,15.479227,15.455632,-1.386395,
0.500000,1.250000,1.500000,1.375000,1.125000,0.806528,0.806528,0.806528,0.806528,13.726285,13.726285,12.939779,12.939779,12.238520,12.238520,14.614589,14.614589,0.806534,0.806527,0.806534,0.806527,13.726346,13.726272,12.939839,12.939766,12.238579,12.238508,14.614652,14.614576,-0.352535,
0.500000,1.250000,1.500000,1.375000,1.250000,0.818671,0.818671,0.818671,0.818671,13.851151,13.851151,13.061883,13.061883,12.357714,12.357714,13.851151,13.851151,0.818607,0.818812,0.818607,0.818812,13.850502,13.852595,13.061248,13.063296,12.357094,12.359094,13.850502,13.852595,0.456659,
0.500000,1.250000,1.500000,1.375000,1.375000,0.828643,0.828643,0.828643,0.828643,13.952612,13.952612,13.161160,13.161160,12.454678,12.454678,13.161160,13.161160,0.828455,0.828969,0.828455,0.828969,13.950714,13.955912,13.159303,13.164390,12.452863,12.457833,13.159303,13.164390,1.104002,
0.500000,1.250000,1.500000,1.375000,1.500000,0.834681,0.834681,0.834681,0.834681,14.013576,14.013576,13.220838,13.220838,12.512988,12.512988,12.512988,12.512988,0.834605,0.834857,0.834605,0.834857,14.012814,14.015347,13.220092,13.222573,12.512259,12.514683,12.512259,12.514683,1.759334,
0.500000,1.250000,1.500000,1.500000,0.500000,0.687015,0.687015,0.687015,0.687015,12.413697,12.413697,10.994674,10.994674,10.994674,10.994674,20.257133,20.257133,0.710099,0.669933,0.710099,0.669933,12.679696,12.212743,11.245405,10.805702,11.245405,10.805702,20.538370,20.041875,-11.061847,
0.500000,1.250000,1.500000,1.500000,0.625000,0.725439,0.725439,0.725439,0.725439,12.853029,12.853029,11.409153,11.409153,11.409153,11.409153,18.801569,18.801569,0.739672,0.713957,0.739672,0.713957,13.011452,12.723539,11.559068,11.286797,11.559068,11.286797,18.970508,18.662651,-7.530073,
0.500000,1.250000,1.500000,1.500000,0.750000,0.755096,0.755096,0.755096,0.755096,13.180597,13.180597,11.719395,11.719395,11.719395,11.719395,17.559253,17.559253,0.763828,0.748037,0.763828,0.748037,13.275201,13.103508,11.809188,11.646292,11.809188,11.646292,17.659848,17.477068,-5.058908,
0.500000,1.250000,1.500000,1.500000,0.875000,0.778840,0.778840,0.778840,0.778840,13.435949,13.435949,11.961959,11.961959,11.961959,11.961959,16.482484,16.482484,0.783705,0.774750,0.783705,0.774750,13.487540,13.392395,12.011043,11.920541,12.011043,11.920541,16.536803,16.436582,-3.277411,
0.500000,1.250000,1.500000,1.500000,1.000000,0.798026,0.798026,0.798026,0.798026,13.637966,13.637966,12.154305,12.154305,12.154305,12.154305,15.534208,15.534208,0.800401,0.796104,0.800401,0.796104,13.662706,13.617897,12.177888,12.135179,12.177888,12.135179,15.559882,15.513374,-1.940387,
0.500000,1.250000,1.500000,1.500000,1.125000,0.813766,0.813766,0.813766,0.813766,13.800893,13.800893,12.309721,12.309721,12.309721,12.309721,14.690692,14.690692,0.814509,0.813253,0.814509,0.813253,13.808519,13.795619,12.317002,12.304686,12.317002,12.304686,14.698469,14.685313,-0.916139,
0.500000,1.250000,1.500000,1.500000,1.250000,0.826671,0.826671,0.826671,0.826671,13.932624,13.932624,12.435568,12.435568,12.435568,12.435568,13.932624,13.932624,0.826673,0.826673,0.826673,0.826673,13.932648,13.932648,12.435591,12.435591,12.435591,12.435591,13.932648,13.932648,-0.108964,
0.500000,1.250000,1.500000,1.500000,1.375000,0.834649,0.834649,0.834649,0.834649,14.013254,14.013254,12.512680,12.512680,12.512680,12.512680,13.220523,13.220523,0.834539,0.834878,0.834539,0.834878,14.012148,14.015561,12.511622,12.514887,12.511622,12.514887,13.219441,13.222782,0.693211,
0.500000,1.250000,1.500000,1.500000,1.500000,0.842885,0.842885,0.842885,0.842885,14.095838,14.095838,12.591726,12.591726,12.591726,12.591726,12.591726,12.591726,0.842685,0.843229,0.842685,0.843229,14.093847,14.099276,12.589820,12.595019,12.589820,12.595019,12.589820,12.595019,1.244581,
0.500000,1.375000,0.500000,0.500000,0.500000,0.538503,0.538503,0.538503,0.538503,9.849791,9.849791,18.148821,18.148821,18.148821,18.148821,18.148821,18.148821,0.530912,0.544246,0.530912,0.544246,9.749621,9.925055,18.024739,18.241504,18.024739,18.241504,18.024739,18.241504,-20.299203,
0.500000,1.375000,0.500000,0.500000,0.625000,0.556328,0.556328,0.556328,0.556328,10.081916,10.081916,18.433180,18.433180,18.433180,18.433180,16.482708,16.482708,0.550147,0.561375,0.550147,0.561375,10.001910,10.146858,18.335668,18.511952,18.335668,18.511952,16.385309,16.561477,-13.459599,
0.500000,1.375000,0.500000,0.500000,0.750000,0.568993,0.568993,0.568993,0.568993,10.244253,10.244253,18.629454,18.629454,18.629454,18.629454,15.098455,15.098455,0.564184,0.573075,0.564184,0.573075,10.182865,10.296129,18.555481,18.691732,18.555481,18.691732,15.025633,15.159859,-8.962165,
0.500000,1.375000,0.500000,0.500000,0.875000,0.578125,0.578125,0.578125,0.578125,10.360004,10.360004,18.768121,18.768121,18.768121,18.768121,13.924736,13.924736,0.574615,0.581195,0.574615,0.581195,10.315636,10.398664,18.715095,18.814199,18.715095,18.814199,13.873698,13.969156,-5.887616,
0.500000,1.375000,0.500000,0.500000,1.000000,0.584643,0.584643,0.584643,0.584643,10.441954,10.441954,18.865657,18.865657,18.865657,18.865657,12.913004,12.913004,0.582285,0.586734,0.582285,0.586734,10.412369,10.468136,18.830506,18.896708,18.830506,18.896708,12.880090,12.942117,-3.699439,
0.500000,1.375000,0.500000,0.500000,1.125000,0.589575,0.589575,0.589575,0.589575,10.503610,10.503610,18.938695,18.938695,18.938695,18.938695,12.035128,12.035128,0.588178,0.590803,0.588178,0.590803,10.486176,10.518904,18.918072,18.956766,18.918072,18.956766,12.016398,12.051555,-2.209984,
0.500000,1.375000,0.500000,0.500000,1.250000,0.593189,0.593189,0.593189,0.593189,10.548582,10.548582,18.991783,18.991783,18.991783,18.991783,11.263958,11.263958,0.592630,0.593629,0.592630,0.593629,10.541645,10.554054,18.983603,18.998231,18.983603,18.998231,11.256767,11.269630,-1.170110,
0.500000,1.375000,0.500000,0.500000,1.375000,0.595720,0.595720,0.595720,0.595720,10.579986,10.579986,19.028761,19.028761,19.028761,19.028761,10.579986,10.579986,0.595717,0.595717,0.595717,0.595717,10.579959,10.579959,19.028729,19.028729,19.028729,19.028729,10.579959,10.579959,-0.417089,
0.500000,1.375000,0.500000,0.500000,1.500000,0.597486,0.597486,0.597486,0.597486,10.601856,10.601856,19.054468,19.054468,19.054468,19.054468,9.970037,9.970037,0.597808,0.597055,0.597808,0.597055,10.605840,10.596523,19.059147,19.048203,19.059147,19.048203,9.973880,9.964892,0.104552,
0.500000,1.375000,0.500000,0.625000,0.500000,0.554398,0.554398,0.554398,0.554398,10.056987,10.056987,16.452403,16.452403,18.402852,18.402852,18.402852,18.402852,0.545221,0.561138,0.545221,0.561138,9.937785,10.143812,16.306955,16.557789,18.257135,18.508265,18.257135,18.508265,-25.897254,
0.500000,1.375000,0.500000,0.625000,0.625000,0.574835,0.574835,0.574835,0.574835,10.318422,10.318422,16.768324,16.768324,18.718428,18.718428,16.768324,16.768324,0.566069,0.581658,0.566069,0.581658,10.206962,10.404496,16.634147,16.871423,18.584554,18.821141,16.634147,16.871423,-18.991163,
0.500000,1.375000,0.500000,0.625000,0.750000,0.589602,0.589602,0.589602,0.589602,10.503944,10.503944,16.989985,16.989985,18.939089,18.939089,15.404627,15.404627,0.581373,0.596052,0.581373,0.596052,10.400906,10.584107,16.867131,17.085123,18.816867,19.033607,15.283509,15.498528,-14.400809,
0.500000,1.375000,0.500000,0.625000,0.875000,0.600477,0.600477,0.600477,0.600477,10.638792,10.638792,17.149804,17.149804,19.097802,19.097802,14.243997,14.243997,0.593135,0.606700,0.593135,0.606700,10.547922,10.715292,17.042226,17.239990,18.991004,19.187220,14.140207,14.331170,-11.229536,
0.500000,1.375000,0.500000,0.625000,1.000000,0.608506,0.608506,0.608506,0.608506,10.737406,10.737406,17.265996,17.265996,19.212985,19.212985,13.240677,13.240677,0.601890,0.614314,0.601890,0.614314,10.656203,10.808245,17.170361,17.349108,19.118192,19.295273,13.150805,13.318966,-8.966858,
0.500000,1.375000,0.500000,0.625000,1.125000,0.614532,0.614532,0.614532,0.614532,10.810892,10.810892,17.352208,17.352208,19.298340,19.298340,12.364600,12.364600,0.608546,0.619917,0.608546,0.619917,10.737899,10.876191,17.266575,17.428549,19.213559,19.373843,12.286444,12.434458,-7.348002,
0.500000,1.375000,0.500000,0.625000,1.250000,0.619022,0.619022,0.619022,0.619022,10.865357,10.865357,17.415900,17.415900,19.361339,19.361339,11.592031,11.592031,0.613568,0.624036,0.613568,0.624036,10.799168,10.925900,17.338474,17.486498,19.284749,19.431108,11.523529,11.654668,-6.171833,
