mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,rhoA = rhoB = 0.5,sigma =0.100000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,FPa11,FPa12,FPa21,FPa22,FPb111,FPb112,FPb211,FPb212,FPb121,FPb122,FPb221,FPb222,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.712500,0.712500,1.137500,0.663064,0.663064,0.663064,0.663064,12.888875,12.888875,16.871075,16.871075,16.871075,16.871075,12.888875,12.888875,0.693290,0.638102,0.638102,0.693290,13.253918,12.578028,17.260858,16.536013,16.536013,17.260858,12.578028,13.253918,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.725000,0.725000,1.137500,0.666513,0.666513,0.666513,0.666513,12.931146,12.931146,16.764454,16.764454,16.764454,16.764454,12.931146,12.931146,0.695615,0.642269,0.642269,0.695615,13.281510,12.630520,17.138023,16.441102,16.441102,17.138023,12.630520,13.281510,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.737500,0.737500,1.137500,0.669919,0.669919,0.669919,0.669919,12.972737,12.972737,16.659694,16.659694,16.659694,16.659694,12.972737,12.972737,0.697907,0.646408,0.646408,0.697907,13.308624,12.682427,17.017294,16.348112,16.348112,17.017294,12.682427,13.308624,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.750000,0.750000,1.137500,0.673260,0.673260,0.673260,0.673260,13.013371,13.013371,16.556421,16.556421,16.556421,16.556421,13.013371,13.013371,0.700169,0.650491,0.650491,0.700169,13.335321,12.733390,16.898656,16.256575,16.256575,16.898656,12.733390,13.335321,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.762500,0.762500,1.137500,0.676545,0.676545,0.676545,0.676545,13.053190,13.053190,16.454715,16.454715,16.454715,16.454715,13.053190,13.053190,0.702386,0.654519,0.654519,0.702386,13.361427,12.783440,16.781854,16.166450,16.166450,16.781854,12.783440,13.361427,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.775000,0.775000,1.137500,0.679777,0.679777,0.679777,0.679777,13.092224,13.092224,16.354532,16.354532,16.354532,16.354532,13.092224,13.092224,0.704567,0.658492,0.658492,0.704567,13.387047,12.832588,16.666929,16.077679,16.077679,16.666929,12.832588,13.387047,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.787500,0.787500,1.137500,0.682926,0.682926,0.682926,0.682926,13.130114,13.130114,16.255427,16.255427,16.255427,16.255427,13.130114,13.130114,0.706712,0.662412,0.662412,0.706712,13.412185,12.880869,16.553818,15.990232,15.990232,16.553818,12.880869,13.412185,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.800000,0.800000,1.137500,0.685722,0.685722,0.685722,0.685722,13.163661,13.163661,16.153948,16.153948,16.153948,16.153948,13.163661,13.163661,0.708815,0.666279,0.666279,0.708815,13.436773,12.928282,16.442385,15.904043,15.904043,16.442385,12.928282,13.436773,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.812500,0.812500,1.137500,0.688680,0.688680,0.688680,0.688680,13.199030,13.199030,16.056571,16.056571,16.056571,16.056571,13.199030,13.199030,0.710866,0.670080,0.670080,0.710866,13.460700,12.974699,16.332452,15.818914,15.818914,16.332452,12.974699,13.460700,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.825000,0.825000,1.137500,0.691621,0.691621,0.691621,0.691621,13.234082,13.234082,15.960967,15.960967,15.960967,15.960967,13.234082,13.234082,0.712753,0.673713,0.673713,0.712753,13.482671,13.018869,16.222601,15.733463,15.733463,16.222601,13.018869,13.482671,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.837500,0.837500,1.137500,0.694518,0.694518,0.694518,0.694518,13.268505,13.268505,15.866744,15.866744,15.866744,15.866744,13.268505,13.268505,0.714420,0.676825,0.676825,0.714420,13.502043,13.056579,16.112109,15.643193,15.643193,16.112109,13.056579,13.502043,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.850000,0.850000,1.137500,0.697390,0.697390,0.697390,0.697390,13.302511,13.302511,15.774074,15.774074,15.774074,15.774074,13.302511,13.302511,0.716334,0.680404,0.680404,0.716334,13.524233,13.099773,16.006602,15.560683,15.560683,16.006602,13.099773,13.524233,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.862500,0.862500,1.137500,0.700216,0.700216,0.700216,0.700216,13.335877,13.335877,15.682668,15.682668,15.682668,15.682668,13.335877,13.335877,0.718214,0.683953,0.683953,0.718214,13.545992,13.142454,15.902615,15.479528,15.479528,15.902615,13.142454,13.545992,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.875000,0.875000,1.137500,0.703011,0.703011,0.703011,0.703011,13.368777,13.368777,15.592656,15.592656,15.592656,15.592656,13.368777,13.368777,0.720073,0.687466,0.687466,0.720073,13.567468,13.184520,15.800256,15.399568,15.399568,15.800256,13.184520,13.567468,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.887500,0.887500,1.137500,0.705766,0.705766,0.705766,0.705766,13.401112,13.401112,15.503885,15.503885,15.503885,15.503885,13.401112,13.401112,0.721899,0.690945,0.690945,0.721899,13.588507,13.226039,15.699312,15.320828,15.320828,15.699312,13.226039,13.588507,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.900000,0.900000,1.137500,0.708473,0.708473,0.708473,0.708473,13.432780,13.432780,15.416205,15.416205,15.416205,15.416205,13.432780,13.432780,0.723696,0.694389,0.694389,0.723696,13.609186,13.266972,15.599818,15.243218,15.243218,15.599818,13.266972,13.609186,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.912500,0.912500,1.137500,0.711150,0.711150,0.711150,0.711150,13.464012,13.464012,15.329810,15.329810,15.329810,15.329810,13.464012,13.464012,0.725460,0.697801,0.697801,0.725460,13.629445,13.307368,15.501666,15.166747,15.166747,15.501666,13.307368,13.629445,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.925000,0.925000,1.137500,0.713779,0.713779,0.713779,0.713779,13.494602,13.494602,15.244443,15.244443,15.244443,15.244443,13.494602,13.494602,0.727204,0.701172,0.701172,0.727204,13.649427,13.347145,15.404963,15.091283,15.091283,15.404963,13.347145,13.649427,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.937500,0.937500,1.137500,0.716381,0.716381,0.716381,0.716381,13.524777,13.524777,15.160297,15.160297,15.160297,15.160297,13.524777,13.524777,0.728916,0.704512,0.704512,0.728916,13.669005,13.386401,15.309533,15.016889,15.016889,15.309533,13.386401,13.669005,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.950000,0.950000,1.137500,0.718945,0.718945,0.718945,0.718945,13.554440,13.554440,15.077233,15.077233,15.077233,15.077233,13.554440,13.554440,0.730589,0.707863,0.707863,0.730589,13.688114,13.425659,15.215270,14.944066,14.944066,15.215270,13.425659,13.688114,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.962500,0.962500,1.137500,0.721463,0.721463,0.721463,0.721463,13.583495,13.583495,14.995112,14.995112,14.995112,14.995112,13.583495,13.583495,0.732253,0.711134,0.711134,0.732253,13.707078,13.463823,15.122469,14.871639,14.871639,15.122469,13.463823,13.707078,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.975000,0.975000,1.137500,0.723956,0.723956,0.723956,0.723956,13.612167,13.612167,14.914130,14.914130,14.914130,14.914130,13.612167,13.612167,0.733881,0.714368,0.714368,0.733881,13.725600,13.501435,15.030788,14.800136,14.800136,15.030788,13.501435,13.725600,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,0.987500,0.987500,1.137500,0.726413,0.726413,0.726413,0.726413,13.640360,13.640360,14.834152,14.834152,14.834152,14.834152,13.640360,13.640360,0.735485,0.717566,0.717566,0.735485,13.743825,13.538499,14.940338,14.729523,14.729523,14.940338,13.538499,13.743825,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.000000,1.000000,1.137500,0.728835,0.728835,0.728835,0.728835,13.668085,13.668085,14.755153,14.755153,14.755153,14.755153,13.668085,13.668085,0.737061,0.720733,0.720733,0.737061,13.761699,13.575077,14.851029,14.659831,14.659831,14.851029,13.575077,13.761699,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.012500,1.012500,1.137500,0.731214,0.731214,0.731214,0.731214,13.695243,13.695243,14.677001,14.677001,14.677001,14.677001,13.695243,13.695243,0.738616,0.723865,0.723865,0.738616,13.779292,13.611123,14.762900,14.590981,14.590981,14.762900,13.611123,13.779292,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.025000,1.025000,1.137500,0.733569,0.733569,0.733569,0.733569,13.722059,13.722059,14.599893,14.599893,14.599893,14.599893,13.722059,13.722059,0.740144,0.726966,0.726966,0.740144,13.796567,13.646702,14.675880,14.523006,14.523006,14.675880,13.646702,13.796567,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.037500,1.037500,1.137500,0.735892,0.735892,0.735892,0.735892,13.748437,13.748437,14.523700,14.523700,14.523700,14.523700,13.748437,13.748437,0.741648,0.730037,0.730037,0.741648,13.813536,13.681812,14.589949,14.455873,14.455873,14.589949,13.681812,13.813536,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.050000,1.050000,1.137500,0.738182,0.738182,0.738182,0.738182,13.774384,13.774384,14.448398,14.448398,14.448398,14.448398,13.774384,13.774384,0.743130,0.733076,0.733076,0.743130,13.830227,13.716446,14.505106,14.389546,14.389546,14.505106,13.716446,13.830227,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.062500,1.062500,1.137500,0.740440,0.740440,0.740440,0.740440,13.799910,13.799910,14.373968,14.373968,14.373968,14.373968,13.799910,13.799910,0.744600,0.736077,0.736077,0.744600,13.846762,13.750545,14.421444,14.323937,14.323937,14.421444,13.750545,13.846762,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.075000,1.075000,1.137500,0.742667,0.742667,0.742667,0.742667,13.825021,13.825021,14.300391,14.300391,14.300391,14.300391,13.825021,13.825021,0.746037,0.739060,0.739060,0.746037,13.862904,13.784318,14.338694,14.259231,14.259231,14.338694,13.784318,13.862904,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.087500,1.087500,1.137500,0.744854,0.744854,0.744854,0.744854,13.849618,13.849618,14.227537,14.227537,14.227537,14.227537,13.849618,13.849618,0.747445,0.742018,0.742018,0.747445,13.878695,13.817712,14.256873,14.195344,14.195344,14.256873,13.817712,13.878695,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.100000,1.100000,1.137500,0.747018,0.747018,0.747018,0.747018,13.873912,13.873912,14.155593,14.155593,14.155593,14.155593,13.873912,13.873912,0.748835,0.744947,0.744947,0.748835,13.894259,13.850665,14.176077,14.132191,14.132191,14.176077,13.850665,13.894259,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.112500,1.112500,1.137500,0.749151,0.749151,0.749151,0.749151,13.897789,13.897789,14.084422,14.084422,14.084422,14.084422,13.897789,13.897789,0.750205,0.747854,0.747854,0.750205,13.909574,13.883273,14.096259,14.069841,14.069841,14.096259,13.883273,13.909574,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.125000,1.125000,1.137500,0.751262,0.751262,0.751262,0.751262,13.921381,13.921381,14.014128,14.014128,14.014128,14.014128,13.921381,13.921381,0.751589,0.750760,0.750760,0.751589,13.925031,13.915772,14.017786,14.008506,14.008506,14.017786,13.915772,13.925031,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.137500,1.137500,1.137500,0.753347,0.753347,0.753347,0.753347,13.944625,13.944625,13.944625,13.944625,13.944625,13.944625,13.944625,13.944625,0.753345,0.753345,0.753345,0.753345,13.944600,13.944600,13.944600,13.944600,13.944600,13.944600,13.944600,13.944600,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.150000,1.150000,1.137500,0.755393,0.755393,0.755393,0.755393,13.967377,13.967377,13.875747,13.875747,13.875747,13.875747,13.967377,13.967377,0.754895,0.755713,0.755713,0.754895,13.961842,13.970940,13.870224,13.879302,13.879302,13.870224,13.970940,13.961842,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.162500,1.162500,1.137500,0.757410,0.757410,0.757410,0.757410,13.989772,13.989772,13.807605,13.807605,13.807605,13.807605,13.989772,13.989772,0.756134,0.758437,0.758437,0.756134,13.975614,14.001147,13.793510,13.818930,13.818930,13.793510,14.001147,13.975614,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.175000,1.175000,1.137500,0.759414,0.759414,0.759414,0.759414,14.011959,14.011959,13.740327,13.740327,13.740327,13.740327,14.011959,14.011959,0.757383,0.761175,0.761175,0.757383,13.989464,14.031431,13.717984,13.759669,13.759669,13.717984,14.031431,13.989464,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.187500,1.187500,1.137500,0.761387,0.761387,0.761387,0.761387,14.033771,14.033771,13.673725,13.673725,13.673725,13.673725,14.033771,14.033771,0.758616,0.763892,0.763892,0.758616,14.003127,14.061389,13.643356,13.701098,13.701098,13.643356,14.061389,14.003127,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.200000,1.200000,1.137500,0.763332,0.763332,0.763332,0.763332,14.055227,14.055227,13.607798,13.607798,13.607798,13.607798,14.055227,14.055227,0.759834,0.766578,0.766578,0.759834,14.016613,14.090934,13.569617,13.643109,13.643109,13.569617,14.090934,14.016613,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.212500,1.212500,1.137500,0.765251,0.765251,0.765251,0.765251,14.076346,14.076346,13.542544,13.542544,13.542544,13.542544,14.076346,14.076346,0.761037,0.769237,0.769237,0.761037,14.029903,14.120092,13.496727,13.585709,13.585709,13.496727,14.120092,14.029903,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.225000,1.225000,1.137500,0.767144,0.767144,0.767144,0.767144,14.097138,14.097138,13.477956,13.477956,13.477956,13.477956,14.097138,14.097138,0.762218,0.771874,0.771874,0.762218,14.042940,14.148930,13.424609,13.528946,13.528946,13.424609,14.148930,14.042940,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.237500,1.237500,1.137500,0.769011,0.769011,0.769011,0.769011,14.117612,14.117612,13.414022,13.414022,13.414022,13.414022,14.117612,14.117612,0.763385,0.774483,0.774483,0.763385,14.055807,14.177373,13.353328,13.472726,13.472726,13.353328,14.177373,14.055807,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.250000,1.250000,1.137500,0.770863,0.770863,0.770863,0.770863,14.137879,14.137879,13.350833,13.350833,13.350833,13.350833,14.137879,14.137879,0.764531,0.777071,0.777071,0.764531,14.068428,14.205526,13.282787,13.417137,13.417137,13.282787,14.205526,14.068428,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.262500,1.262500,1.137500,0.772681,0.772681,0.772681,0.772681,14.157736,14.157736,13.288174,13.288174,13.288174,13.288174,14.157736,14.157736,0.765666,0.779628,0.779628,0.765666,14.080908,14.233258,13.213072,13.362031,13.362031,13.213072,14.233258,14.080908,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.275000,1.275000,1.137500,0.774475,0.774475,0.774475,0.774475,14.177295,14.177295,13.226135,13.226135,13.226135,13.226135,14.177295,14.177295,0.766781,0.782163,0.782163,0.766781,14.093163,14.260686,13.144085,13.307507,13.307507,13.144085,14.260686,14.093163,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.287500,1.287500,1.137500,0.776246,0.776246,0.776246,0.776246,14.196560,14.196560,13.164706,13.164706,13.164706,13.164706,14.196560,14.196560,0.767883,0.784672,0.784672,0.767883,14.105253,14.287752,13.075864,13.253493,13.253493,13.075864,14.287752,14.105253,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.300000,1.300000,1.137500,0.777993,0.777993,0.777993,0.777993,14.215538,14.215538,13.103877,13.103877,13.103877,13.103877,14.215538,14.215538,0.768968,0.787159,0.787159,0.768968,14.117137,14.314515,13.008355,13.200029,13.200029,13.008355,14.314515,14.117137,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.312500,1.312500,1.137500,0.779728,0.779728,0.779728,0.779728,14.234337,14.234337,13.043736,13.043736,13.043736,13.043736,14.234337,14.234337,0.770040,0.789619,0.789619,0.770040,14.128873,14.340924,12.941595,13.147051,13.147051,12.941595,14.340924,14.128873,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.325000,1.325000,1.137500,0.781430,0.781430,0.781430,0.781430,14.252756,14.252756,12.984073,12.984073,12.984073,12.984073,14.252756,14.252756,0.771095,0.792057,0.792057,0.771095,14.140412,14.367029,12.875523,13.094594,13.094594,12.875523,14.367029,14.140412,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.337500,1.337500,1.137500,0.783110,0.783110,0.783110,0.783110,14.270904,14.270904,12.924979,12.924979,12.924979,12.924979,14.270904,14.270904,0.772134,0.794474,0.794474,0.772134,14.151764,14.392841,12.810132,13.042652,13.042652,12.810132,14.392841,14.151764,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.350000,1.350000,1.137500,0.784777,0.784777,0.784777,0.784777,14.288887,14.288887,12.866543,12.866543,12.866543,12.866543,14.288887,14.288887,0.773162,0.796865,0.796865,0.773162,14.162983,14.418306,12.745458,12.991159,12.991159,12.745458,14.418306,14.162983,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.362500,1.362500,1.137500,0.786414,0.786414,0.786414,0.786414,14.306506,14.306506,12.808557,12.808557,12.808557,12.808557,14.306506,14.306506,0.774171,0.799239,0.799239,0.774171,14.173976,14.443541,12.681400,12.940216,12.940216,12.681400,14.443541,14.173976,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.375000,1.375000,1.137500,0.788039,0.788039,0.788039,0.788039,14.323970,14.323970,12.751210,12.751210,12.751210,12.751210,14.323970,14.323970,0.775169,0.801588,0.801588,0.775169,14.184844,14.468436,12.618037,12.889701,12.889701,12.618037,14.468436,14.184844,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.387500,1.387500,1.137500,0.789634,0.789634,0.789634,0.789634,14.341079,14.341079,12.694294,12.694294,12.694294,12.694294,14.341079,14.341079,0.776152,0.803915,0.803915,0.776152,14.195541,14.493048,12.555312,12.839658,12.839658,12.555312,14.493048,14.195541,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.400000,1.400000,1.137500,0.791217,0.791217,0.791217,0.791217,14.358042,14.358042,12.638000,12.638000,12.638000,12.638000,14.358042,14.358042,0.777122,0.806222,0.806222,0.777122,14.206076,14.517389,12.493220,12.790086,12.790086,12.493220,14.517389,14.206076,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.412500,1.412500,1.137500,0.792771,0.792771,0.792771,0.792771,14.374658,14.374658,12.582121,12.582121,12.582121,12.582121,14.374658,14.374658,0.778081,0.808502,0.808502,0.778081,14.216488,14.541392,12.431786,12.740907,12.740907,12.431786,14.541392,14.216488,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.425000,1.425000,1.137500,0.794314,0.794314,0.794314,0.794314,14.391136,14.391136,12.526844,12.526844,12.526844,12.526844,14.391136,14.391136,0.779023,0.810769,0.810769,0.779023,14.226705,14.565197,12.370927,12.692243,12.692243,12.370927,14.565197,14.226705,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.437500,1.437500,1.137500,0.795829,0.795829,0.795829,0.795829,14.407277,14.407277,12.471967,12.471967,12.471967,12.471967,14.407277,14.407277,0.779956,0.813010,0.813010,0.779956,14.236806,14.588671,12.310706,12.643956,12.643956,12.310706,14.588671,14.236806,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.450000,1.450000,1.137500,0.797333,0.797333,0.797333,0.797333,14.423286,14.423286,12.417674,12.417674,12.417674,12.417674,14.423286,14.423286,0.780871,0.815238,0.815238,0.780871,14.246720,14.611956,12.251043,12.596169,12.596169,12.251043,14.611956,14.246720,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.462500,1.462500,1.137500,0.798818,0.798818,0.798818,0.798818,14.439066,14.439066,12.363862,12.363862,12.363862,12.363862,14.439066,14.439066,0.781778,0.817440,0.817440,0.781778,14.256526,14.634921,12.192000,12.548747,12.548747,12.192000,14.634921,14.256526,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.475000,1.475000,1.137500,0.800284,0.800284,0.800284,0.800284,14.454621,14.454621,12.310522,12.310522,12.310522,12.310522,14.454621,14.454621,0.782673,0.819622,0.819622,0.782673,14.266186,14.657634,12.133531,12.501745,12.501745,12.133531,14.657634,14.266186,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.487500,1.487500,1.137500,0.801731,0.801731,0.801731,0.801731,14.469954,14.469954,12.257646,12.257646,12.257646,12.257646,14.469954,14.469954,0.783555,0.821786,0.821786,0.783555,14.275705,14.680101,12.075628,12.455156,12.455156,12.075628,14.680101,14.275705,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.137500,1.500000,1.500000,1.137500,0.803160,0.803160,0.803160,0.803160,14.485067,14.485067,12.205227,12.205227,12.205227,12.205227,14.485067,14.485067,0.784424,0.823932,0.823932,0.784424,14.285086,14.702325,12.018282,12.408973,12.408973,12.018282,14.702325,14.285086,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.500000,0.500000,1.150000,0.595349,0.595349,0.595349,0.595349,11.938713,11.938713,19.023360,19.023360,19.023360,19.023360,11.938713,11.938713,0.646908,0.558450,0.558450,0.646908,12.600408,11.440627,19.741580,18.466383,18.466383,19.741580,11.440627,12.600408,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.512500,0.512500,1.150000,0.600086,0.600086,0.600086,0.600086,12.001134,12.001134,18.877655,18.877655,18.877655,18.877655,12.001134,12.001134,0.650441,0.563856,0.563856,0.650441,12.644366,11.514945,19.575744,18.334974,18.334974,19.575744,11.514945,12.644366,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.525000,0.525000,1.150000,0.604723,0.604723,0.604723,0.604723,12.061906,12.061906,18.734951,18.734951,18.734951,18.734951,12.061906,12.061906,0.653731,0.569141,0.569141,0.653731,12.685140,11.587139,19.411199,18.205998,18.205998,19.411199,11.587139,12.685140,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.537500,0.537500,1.150000,0.609266,0.609266,0.609266,0.609266,12.121142,12.121142,18.595173,18.595173,18.595173,18.595173,12.121142,12.121142,0.656944,0.574337,0.574337,0.656944,12.724820,11.657690,19.249992,18.079798,18.079798,19.249992,11.657690,12.724820,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.550000,0.550000,1.150000,0.613719,0.613719,0.613719,0.613719,12.178904,12.178904,18.458206,18.458206,18.458206,18.458206,12.178904,12.178904,0.660273,0.579446,0.579446,0.660273,12.765786,11.726657,19.094499,17.956253,17.956253,19.094499,11.726657,12.765786,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.562500,0.562500,1.150000,0.618212,0.618212,0.618212,0.618212,12.236888,12.236888,18.325734,18.325734,18.325734,18.325734,12.236888,12.236888,0.663331,0.584484,0.584484,0.663331,12.803274,11.794254,18.939460,17.835422,17.835422,18.939460,11.794254,12.803274,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.575000,0.575000,1.150000,0.622483,0.622483,0.622483,0.622483,12.291745,12.291745,18.193918,18.193918,18.193918,18.193918,12.291745,12.291745,0.666446,0.589351,0.589351,0.666446,12.841343,11.859190,18.789063,17.715698,17.715698,18.789063,11.859190,12.841343,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.587500,0.587500,1.150000,0.626672,0.626672,0.626672,0.626672,12.345282,12.345282,18.064589,18.064589,18.064589,18.064589,12.345282,12.345282,0.669385,0.594226,0.594226,0.669385,12.877141,11.923858,18.640111,17.599600,17.599600,18.640111,11.923858,12.877141,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.600000,0.600000,1.150000,0.630783,0.630783,0.630783,0.630783,12.397580,12.397580,17.937688,17.937688,17.937688,17.937688,12.397580,12.397580,0.672244,0.599037,0.599037,0.672244,12.911850,11.987334,18.493733,17.485943,17.485943,18.493733,11.987334,12.911850,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.612500,0.612500,1.150000,0.634814,0.634814,0.634814,0.634814,12.448625,12.448625,17.813063,17.813063,17.813063,17.813063,12.448625,12.448625,0.675052,0.603769,0.603769,0.675052,12.945832,12.049428,18.350185,17.374375,17.374375,18.350185,12.049428,12.945832,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,1.150000,0.625000,0.625000,1.150000,0.638773,0.638773,0.638773,0.638773,12.498541,12.498541,17.690719,17.690719,17.690719,17.690719,12.498541,12.498541,0.677800,0.608415,0.608415,0.677800,12.978985,12.110068,18.209236,17.264688,17.264688,18.209236,12.110068,12.978985,
